ID,Round_Numb,Year,Show,Date,Show_Round,Class_Short,Class Numb,Class_Round,Full_Group,Group_State,EA_Tot_Sc,EA_Tot_Rnk,MA_Tot_Sc,MA_Tot_Rnk,DA_Tot_Sc,DA_Tot_Rnk,Tot_GE_Sc,Tot_GE_Rnk,Subtot_Sc,Subtot_Rnk,Pen_Sc,Tot_Sc,Seed Score,Tot_Rnk,Ovr_Rnk,Attend,WC Round,Prv Class,Prv Attend,Prv WC Round,Prv Fin Score,Prv Fin Place,Fin Score,Fin Place,Finalist
15411,3,2018,Indianapolis Regional,2/18/2018,Finals,SW,6,-,Bellbrook HS (OH),OH,12.5,8,13.5,7,13.1,8,27.4,7,66.5,8,0,66.5,74.00,8,8,1,2,6,1,3,80.55,15,78.3,19,0
15413,3,2018,Indianapolis Regional,2/18/2018,Finals,IW,5,-,Pride of Cincinnati (OH),OH,16.7,1,16.8,2,16.8,2,34.2,1,84.5,1,0,84.5,92.00,1,1,1,3,5,1,3,97.9,1,96.6,2,1
15414,3,2018,Indianapolis Regional,2/18/2018,Finals,IW,5,-,Onyx (OH),OH,16.6,2,17,1,16.9,1,33.7,2,84.2,2,0,84.2,91.70,2,2,1,3,5,1,3,88.15,10,90.4,8,1
15415,3,2018,Indianapolis Regional,2/18/2018,Finals,IW,5,-,Bluecoats Indoor (IN),IN,16,3,15.5,3,15.5,3,31.8,3,78.8,3,0,78.8,86.30,3,3,1,3,5,0,0,0,0,87.9,12,1
15416,3,2018,Indianapolis Regional,2/18/2018,Finals,IW,5,-,Interplay (MI),MI,14.8,4,14.5,4,14.9,4,29.6,4,73.8,4,0,73.8,81.30,4,4,1,3,5,1,2,82.7,17,86.3,15,1
15417,3,2018,Knoxville Regional,2/17/2018,Finals,SA,2,-,Fort Mill HS (SC),SC,14.41,6,15.27,2,15.7,1,31.3,1,76.68,1,0,76.68,84.18,1,1,1,3,2,1,2,89.35,26,88.42,23,1
15418,3,2018,Knoxville Regional,2/17/2018,Finals,SA,2,-,Green Hope HS (NC),NC,14.95,3,15.28,1,15.4,2,30.6,2,76.23,2,0,76.23,83.73,2,2,1,3,2,1,3,88.98,12,95.79,4,1
15420,3,2018,Knoxville Regional,2/17/2018,Finals,SA,2,-,La Salle HS (OH),OH,15.14,2,14.94,3,14.7,4,28.8,7,73.58,4,0,73.58,81.08,4,4,1,2,2,1,1,77.55,92,87.22,30,0
15421,3,2018,Knoxville Regional,2/17/2018,Finals,SA,2,-,Northwest Guilford HS (NC),NC,14.08,7,14.61,4,14.5,6,29.8,4,72.99,5,0,72.99,80.49,5,5,1,2,2,0,0,0,0,85.54,54,0
15423,3,2018,Knoxville Regional,2/17/2018,Finals,SA,2,-,Hardin Valley Academy (TN),TN,14.61,4,14.34,5,14,11,28.2,10,71.15,7,0,71.15,78.65,7,7,1,1,2,1,1,76.32,100,79.15,88,0
15428,3,2018,Knoxville Regional,2/17/2018,Finals,IA,1,-,JMU Nuance (VA),VA,15.47,1,15.07,1,15.5,1,30.2,1,76.24,1,0,76.24,83.74,1,1,1,3,1,1,3,82.48,20,95.41,3,1
15429,3,2018,Knoxville Regional,2/17/2018,Finals,IA,1,-,Black Diamond Independent (OH),OH,15.15,2,14.74,2,14,3,28.6,3,72.49,2,0,72.49,79.99,2,2,1,2,1,1,2,79.09,34,82.44,31,0
15430,3,2018,Knoxville Regional,2/17/2018,Finals,IA,1,-,Reverie A (GA),GA,14.07,3,13.93,3,14.8,2,28.8,2,71.6,3,0,71.6,79.10,3,3,1,3,1,0,0,0,0,89.89,14,1
15431,3,2018,Knoxville Regional,2/17/2018,Finals,SO,4,-,Marvin Ridge HS (NC),NC,14.7,1,14.2,1,15,1,28.6,1,72.5,1,0,72.5,80.00,1,1,1,3,4,1,3,88.95,10,92.55,6,1
15432,3,2018,Knoxville Regional,2/17/2018,Finals,SO,4,-,Sprayberry HS Varsity (GA),GA,12.1,2,12.7,2,12.1,2,25.1,2,62,2,0,62,69.50,2,2,1,1,4,0,0,0,0,78.5,51,0
15433,3,2018,Knoxville Regional,2/17/2018,Finals,IO,3,-,Reverie (GA),GA,15.3,1,15.1,1,15.2,1,29.5,1,75.1,1,0,75.1,82.60,1,1,1,3,3,1,3,90.25,7,94.35,4,1
15434,3,2018,Knoxville Regional,2/17/2018,Finals,IO,3,-,Legacy presented by Carolina Gold (NC),NC,14.1,3,14,3,14.7,2,28.8,2,71.6,2,0,71.6,79.10,2,2,1,3,3,1,3,83.8,13,89.1,10,1
15435,3,2018,Knoxville Regional,2/17/2018,Finals,IO,3,-,The District Independent (SC),SC,14.2,2,14.1,2,13.8,3,28,3,70.1,3,0,70.1,77.60,3,3,1,3,1,1,3,93.475,5,88.2,12,1
15436,3,2018,Knoxville Regional,2/17/2018,Finals,IW,5,-,Etude (SC),SC,15.3,1,15.5,1,15.5,1,30.9,1,77.2,1,0,77.2,84.70,1,1,1,3,5,1,2,82.3,18,89.1,10,1
15437,3,2018,Knoxville Regional,2/17/2018,Finals,IW,5,-,Lexis (KY),KY,14.8,2,14.9,2,14.6,2,29.3,2,73.6,2,0,73.6,81.10,2,2,1,2,5,1,3,85.75,12,83.4,18,0
15438,3,2018,Omaha Regional,2/17/2018,Finals,SA,2,-,Bellevue West HS JV (NE),NE,14.74,1,13.42,2,13.3,2,27.9,1,69.36,1,0,69.36,76.86,1,1,1,1,2,0,0,0,0,74.82,120,0
15442,3,2018,Omaha Regional,2/17/2018,Finals,SA,2,-,Bellevue East HS Varsity (NE),NE,13.21,7,12.62,6,11.8,7,24.6,5,62.23,5,0,62.23,69.73,5,5,1,1,2,0,0,0,0,73.49,125,0
15448,3,2018,Omaha Regional,2/17/2018,Finals,SO,4,-,Bellevue West HS (NE),NE,14.4,1,13.2,1,13.7,1,26.7,1,68,1,0,68,75.50,1,1,1,1,4,1,2,86.2,17,81.6,42,0
15449,3,2018,Omaha Regional,2/17/2018,Finals,IO,3,-,Railmen Winter Guard (NE),NE,15.2,1,14.5,1,14.3,1,28.9,1,72.9,1,0,72.9,80.40,1,1,1,1,1,1,2,83.92,25,80.1,34,0
15450,3,2018,Omaha Regional,2/17/2018,Finals,IW,5,-,Opus 10 (CO),CO,14.5,1,15,1,14.2,1,27.7,1,71.4,1,0,71.4,78.90,1,1,1,2,5,1,2,83.2,16,82.4,23,0
15451,3,2018,Riverside Regional,2/17/2018,Finals,SA,2,-,Rancho Cucamonga HS (CA),CA,15.07,1,15.48,1,15.7,1,31.1,1,77.35,1,0,77.35,84.85,1,1,1,3,2,1,1,76.26,101,90.475,12,1
15455,3,2018,Riverside Regional,2/17/2018,Finals,SA,2,-,El Camino Real Charter HS (CA),CA,14.35,5,14.36,7,14.6,6,29.9,4,73.21,5,0,73.21,80.71,5,5,1,2,2,0,0,0,0,87.505,28,0
15458,3,2018,Riverside Regional,2/17/2018,Finals,SA,2,-,Bellflower HS (CA),CA,13.94,7,14.46,6,13.7,9,28.6,6,70.7,8,0,70.7,78.20,8,8,1,1,2,0,0,0,0,79.51,85,0
15461,3,2018,Riverside Regional,2/17/2018,Finals,IA,1,-,Arete Winterguard (CA),CA,13.42,2,13.75,2,14.3,2,28.5,1,69.97,2,0,69.97,77.47,2,2,1,1,1,1,2,83.28,26,77.48,37,0
15462,3,2018,Riverside Regional,2/17/2018,Finals,IA,1,-,Opal (CA),CA,12.82,3,12.82,3,13.2,3,26.7,3,65.54,3,0,65.54,73.04,3,3,1,1,1,0,0,0,0,74.68,50,0
15463,3,2018,Riverside Regional,2/17/2018,Finals,SO,4,-,El Dorado HS (TX),TX,15.6,1,15.2,1,15.7,1,31.4,1,77.9,1,0,77.9,85.40,1,1,1,3,4,0,0,0,0,94.6,3,1
15464,3,2018,Riverside Regional,2/17/2018,Finals,SO,4,-,Diamond Bar HS (CA),CA,14.2,3,14.8,2,15.3,2,30.4,2,74.7,2,0,74.7,82.20,2,2,1,2,4,1,2,84.5,19,87.5,21,0
15467,3,2018,Riverside Regional,2/17/2018,Finals,SO,4,-,Mt. Carmel HS (CA),CA,13.5,5,13.7,6,14,4,27.4,6,68.6,5,0,68.6,76.10,5,5,1,2,2,1,3,89.67,11,85.5,33,0
15469,3,2018,Riverside Regional,2/17/2018,Finals,IO,3,-,Vox Artium (CA),CA,15,1,15.2,1,14,1,30,1,74.2,1,0,74.2,81.70,1,1,1,3,3,1,3,87.75,9,91,9,1
15470,3,2018,Riverside Regional,2/17/2018,Finals,IO,3,-,San Diego State University Aztec Winter Guard (CA),CA,14.2,2,14.9,2,13.1,3,28.8,2,71,2,0,71,78.50,2,2,1,1,1,1,3,84.205,16,82.6,28,0
15471,3,2018,Riverside Regional,2/17/2018,Finals,IO,3,-,Alchemy Independent (CA),CA,13.3,3,14.1,3,13.5,2,27.2,3,68.1,3,0,68.1,75.60,3,3,1,1,3,1,2,77.8,23,80.2,33,0
15472,3,2018,Riverside Regional,2/17/2018,Finals,IO,3,-,Ethos Winterguard (CA),CA,12.2,4,12.4,4,11.8,4,26,4,62.4,4,0,62.4,69.90,4,4,1,1,3,1,1,78.1,28,75.3,42,0
15473,3,2018,Riverside Regional,2/17/2018,Finals,SW,6,-,Stockdale HS (CA),CA,14.2,1,14,1,14.1,1,27.4,1,69.7,1,0,69.7,77.20,1,1,1,2,4,1,3,97.8,1,81.1,16,0
15474,3,2018,Riverside Regional,2/17/2018,Finals,IW,5,-,Fantasia (CA),CA,15.7,1,16.1,1,15.6,1,31.5,1,78.9,1,0,78.9,86.40,1,1,1,3,5,1,3,89.9,8,88.8,9,1
15479,3,2018,Salt Lake City Regional,2/17/2018,Finals,SA,2,-,Westlake HS (TX),TX,11.16,6,12.08,5,12.1,5,23.2,5,58.54,5,0,58.54,66.04,5,5,1,2,4,0,0,0,0,84.95,42,0
15482,3,2018,Salt Lake City Regional,2/17/2018,Finals,SO,4,-,American Fork HS (UT),UT,13.7,1,14,1,14.1,1,27.1,1,68.9,1,0,68.9,76.40,1,1,1,1,4,0,0,0,0,81.4,44,0
15483,3,2018,Salt Lake City Regional,2/17/2018,Finals,SO,4,-,Westlake HS (TX),TX,13,2,13.1,2,13.3,2,25.2,2,64.6,2,0,64.6,72.10,2,2,1,1,4,0,0,0,0,77.1,55,0
15484,3,2018,Salt Lake City Regional,2/17/2018,Finals,IO,3,-,Wasatch Independent (UT),UT,14.1,1,14.2,1,14.8,1,28.9,1,72,1,0,72,79.50,1,1,1,2,3,0,0,0,0,85.6,19,0
15485,3,2018,Salt Lake City Regional,2/17/2018,Finals,IO,3,-,Cascadia Winterguard (OR),OR,13.3,2,13,2,13.7,2,27.4,2,67.4,2,0,67.4,74.90,2,2,1,2,3,0,0,0,0,84.9,21,0
15488,3,2018,Tampa Regional,2/17/2018,Finals,SA,2,-,Lake Howell HS (FL),FL,15.54,4,16.07,3,16.2,2,32.1,2,79.91,2,0,79.91,87.41,2,2,1,3,2,0,0,0,0,91.48,11,1
15489,3,2018,Tampa Regional,2/17/2018,Finals,SA,2,-,Fleming Island HS (FL),FL,16.01,2,15.74,4,16,3,31.5,3,79.25,3,0,79.25,86.75,3,3,1,3,2,1,3,85.335,20,94.215,7,1
15490,3,2018,Tampa Regional,2/17/2018,Finals,SA,2,-,Newsome HS (FL),FL,16,3,16.19,2,15.2,4,31.1,4,78.49,4,0,78.49,85.99,4,4,1,3,2,0,0,0,0,93.135,8,1
15494,3,2018,Tampa Regional,2/17/2018,Finals,SA,2,-,Somerset Academy (FL),FL,15.34,5,14.42,9,15,6,29.3,7,74.06,8,0,74.06,81.56,8,8,1,2,2,0,0,0,0,84.83,56,0
15496,3,2018,Tampa Regional,2/17/2018,Finals,SA,2,-,Wiregrass Ranch HS (FL),FL,14.61,11,14.22,10,13.9,10,28.5,10,71.23,10,0,71.23,78.73,10,10,1,1,2,0,0,0,0,82.79,70,0
15498,3,2018,Tampa Regional,2/17/2018,Finals,SA,2,-,Mater Academy (FL),FL,14.88,8,14.8,8,13.2,13,27.2,13,70.08,12,0,70.08,77.58,12,12,1,1,2,0,0,0,0,80.47,80,0
15500,3,2018,Tampa Regional,2/17/2018,Finals,IA,1,-,UCF Pegasus A (FL),FL,14.22,1,14.48,1,14.5,1,29.9,1,73.1,1,0,73.1,80.60,1,1,1,3,1,1,3,89.835,9,86.59,19,1
15502,3,2018,Tampa Regional,2/17/2018,Finals,IA,1,-,Tampa Independent (FL),FL,14.02,3,13.63,3,13.7,2,28.3,2,69.65,3,0,69.65,77.15,3,3,1,3,1,1,3,84.16,17,90.37,11,1
15503,3,2018,Tampa Regional,2/17/2018,Finals,SO,4,-,Park Vista HS (FL),FL,15.5,1,15.7,1,15.9,1,31.9,1,79,1,0,79,86.50,1,1,1,3,4,0,0,0,0,97.65,1,1
15504,3,2018,Tampa Regional,2/17/2018,Finals,SO,4,-,Timber Creek HS (FL),FL,15.4,2,15.4,2,14.8,2,30.5,2,76.1,2,0,76.1,83.60,2,2,1,3,4,0,0,0,0,88.2,16,1
15505,3,2018,Tampa Regional,2/17/2018,Finals,SO,4,-,William R. Boone HS (FL),FL,14.9,3,14.7,3,14.3,3,28.9,3,72.8,3,0,72.8,80.30,3,3,1,3,4,1,2,82.5,21,87.8,19,1
15506,3,2018,Tampa Regional,2/17/2018,Finals,IO,3,-,FIU Winterguard (FL),FL,16.4,1,16,1,15.7,1,32,1,80.1,1,0,80.1,87.60,1,1,1,3,1,1,3,97.905,1,91.7,8,1
15507,3,2018,Tampa Regional,2/17/2018,Finals,IO,3,-,UCF Pegasus Open (FL),FL,15.4,2,15.6,2,15.2,2,31,2,77.2,2,0.3,76.9,84.40,2,2,1,3,3,0,0,0,0,97.9,1,1
15508,3,2018,Tampa Regional,2/17/2018,Finals,IO,3,-,STRYKE Winterguard (FL),FL,13.7,3,13.8,3,13.2,3,26,3,66.7,3,0,66.7,74.20,3,3,1,1,3,1,2,75.2,24,79.8,35,0
15509,3,2018,Tampa Regional,2/17/2018,Finals,SW,6,-,Flanagan HS (FL),FL,16.3,1,16.1,1,16.2,1,32.3,1,80.9,1,0.1,80.8,88.30,1,1,1,3,6,1,3,90.1,6,93.75,4,1
15510,3,2018,Tampa Regional,2/17/2018,Finals,SW,6,-,West Broward HS (FL),FL,16,2,15.8,2,15.7,2,31.5,2,79,2,0,79,86.50,2,2,1,3,6,1,3,87.9,8,92.35,5,1
15511,3,2018,Tampa Regional,2/17/2018,Finals,SW,6,-,Tarpon Springs HS (FL),FL,15.9,3,15.3,3,15,3,30.4,3,76.6,3,0,76.6,84.10,3,3,1,3,6,0,0,0,0,89.9,7,1
15514,3,2018,Tampa Regional,2/17/2018,Finals,IW,5,-,UCF Pegasus (FL),FL,16,1,15.3,1,16.2,1,32.8,1,80.3,1,0.2,80.1,87.60,1,1,1,3,5,1,3,87.9,11,91.5,7,1
15515,3,2018,Tampa Regional,2/17/2018,Finals,IW,5,-,University of South Florida (FL),FL,14.4,2,14.3,2,14.9,2,29.3,2,72.9,2,0,72.9,80.40,2,2,1,2,5,1,2,80.7,19,83.1,19,0
15516,3,2018,Tampa Regional,2/17/2018,Finals,IW,5,-,Relentless (FL),FL,13.5,3,13,3,13,3,25.7,3,65.2,3,0.2,65,72.50,3,3,1,1,5,0,0,0,0,80,27,0
15517,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 1,Marian Catholic HS (IL),IL,15.47,1,14.94,1,14.9,1,31.1,1,76.41,1,0,76.41,83.91,1,2,1,3,2,1,3,85.83,19,96.88,2,1
15518,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 1,Floyd Central HS (IN),IN,15.06,2,14.01,5,14.2,3,30.3,2,73.57,2,0,73.57,81.07,2,4,1,2,2,1,2,83.99,60,86.13,37,0
15519,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 1,Decatur Central HS (IN),IN,14.81,3,14.41,3,14.3,2,29.7,3,73.22,3,0,73.22,80.72,3,5,1,3,2,1,2,89.01,28,96.46,3,1
15521,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 1,Mohonasen HS (NY),NY,14.54,5,13.54,7,13.7,5,28.9,4,70.68,5,0,70.68,78.18,5,11,1,2,2,1,1,81.48,73,85.38,46,0
15522,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 1,Jenison HS (MI),MI,14.35,6,13.55,6,13.8,4,28.6,6,70.3,6,0,70.3,77.80,6,12,1,2,4,0,0,0,0,86.9,34,0
15523,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 1,Lafayette HS (MO),MO,14.09,7,14.74,2,12.8,9,28.1,9,69.73,7,0.2,69.53,77.03,7,13,1,2,2,0,0,0,0,86.97,31,0
15524,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 1,Pike HS (IN),IN,13.21,9,13.35,8,13.4,7,28.5,7,68.46,8,0,68.46,75.96,8,14,1,1,2,0,0,0,0,78.25,94,0
15526,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 2,Lake Orion HS (MI),MI,15.8,1,15.4,1,15.3,1,31.4,2,77.9,1,0,77.9,85.40,1,1,1,3,2,1,1,76.9,97,88.465,22,1
15528,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 2,Terre Haute South HS (IN),IN,14.48,4,14.01,5,14.4,4,28.9,4,71.79,3,0,71.79,79.29,3,6,1,2,2,1,3,85.08,21,83.92,51,0
15529,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 2,Victor J. Andrew HS (IL),IL,14.33,5,13.22,7,14.1,5,29.7,3,71.35,4,0,71.35,78.85,4,7,1,1,2,1,1,76.98,96,83.31,65,0
15530,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 2,Middletown HS (OH),OH,14.8,3,13.21,8,14.5,3,28.7,5,71.21,5,0,71.21,78.71,5,9,1,3,2,1,1,77.08,95,89.02,17,1
15533,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 2,Kettering Fairmont HS (OH),OH,13.47,7,13.02,9,14,6,27.1,8,67.59,8,0,67.59,75.09,8,17,1,1,2,1,3,87.48,15,80.23,82,0
15534,2,2018,Indianapolis Regional,2/17/2018,Semifinals,SA,2,Round 2,Pendleton Heights HS (IN),IN,12.77,9,14.09,4,13.5,8,27,9,67.36,9,0,67.36,74.86,9,18,1,1,2,0,0,0,0,80.9,77,0
15536,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 1,Decatur Central HS (IN),IN,14.47,1,13.68,2,14.4,2,30,2,72.55,2,0,72.55,80.05,2,4,1,3,2,1,2,89.01,28,96.46,3,1
15537,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 1,Middletown HS (OH),OH,14.07,2,13.41,3,14,3,28.1,3,69.58,3,0,69.58,77.08,3,13,1,3,2,1,1,77.08,95,89.02,17,1
15539,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 1,Springboro HS (OH),OH,12.3,5,12.75,6,12.8,6,26.5,4,64.35,5,0,64.35,71.85,5,23,1,2,2,1,1,75.73,107,83.22,64,0
15541,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 1,Lake Park HS (IL),IL,12.29,6,12.48,7,12.9,5,24.4,7,62.07,7,0,62.07,69.57,7,29,1,1,2,1,2,85.085,50,77.47,99,0
15544,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 2,Pike HS (IN),IN,13.81,3,13.95,3,13.3,3,28,1,69.06,2,0,69.06,76.56,2,16,1,1,2,0,0,0,0,78.25,94,0
15545,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 2,Pendleton Heights HS (IN),IN,14.03,2,14.15,1,13.8,1,26.8,4,68.78,3,0,68.78,76.28,3,17,1,1,2,0,0,0,0,80.9,77,0
15547,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 2,Hudsonville HS (MI),MI,12.42,7,12.75,5,12.7,5,26.4,5,64.27,5,1.8,62.47,69.97,5,28,1,1,2,0,0,0,0,77.47,99,0
15548,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 2,Walter E. Stebbins HS (OH),OH,13.15,4,11.89,8,12.5,6,23.9,8,61.44,6,0,61.44,68.94,6,30,1,1,2,0,0,0,0,75.14,116,0
15550,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 2,Northmont HS (OH),OH,12.81,6,11.56,9,12.1,8,24,7,60.47,8,0,60.47,67.97,8,32,1,1,2,1,2,84.85,51,77.07,103,0
15551,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 2,Romeoville HS (IL),IL,11.09,9,12.74,6,11.8,9,23.4,9,59.03,9,0,59.03,66.53,9,35,1,1,2,0,0,0,0,73.54,124,0
15552,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 3,Lake Orion HS (MI),MI,14.59,1,14.87,1,14.9,1,31.1,1,75.46,1,0.4,75.06,82.56,1,1,1,3,2,1,1,76.9,97,88.465,22,1
15553,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 3,Marian Catholic HS (IL),IL,14.14,3,14.54,2,14.7,2,30.5,2,73.88,2,0,73.88,81.38,2,2,1,3,2,1,3,85.83,19,96.88,2,1
15556,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 3,Mohonasen HS (NY),NY,14,4,13.61,5,13.1,6,28.6,5,69.31,5,0,69.31,76.81,5,14,1,2,2,1,1,81.48,73,85.38,46,0
15557,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 3,Kettering Fairmont HS (OH),OH,14.34,2,13.15,7,14,3,27.8,6,69.29,6,0,69.29,76.79,6,15,1,1,2,1,3,87.48,15,80.23,82,0
15560,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 3,Morris Community HS (IL),IL,12.14,9,12.88,8,11.5,9,23.2,9,59.72,9,0,59.72,67.22,9,34,1,1,2,1,1,78.18,87,77.92,96,0
15561,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 4,Terre Haute South HS (IN),IN,14.23,3,14.34,1,13.8,3,29.3,2,71.67,1,0,71.67,79.17,1,5,1,2,2,1,3,85.08,21,83.92,51,0
15562,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 4,Floyd Central HS (IN),IN,14.47,1,13.55,4,14,2,29,3,71.02,2,0,71.02,78.52,2,6,1,2,2,1,2,83.99,60,86.13,37,0
15563,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 4,Victor J. Andrew HS (IL),IL,14.46,2,13.54,5,14.3,1,28.1,5,70.4,3,0,70.4,77.90,3,7,1,1,2,1,1,76.98,96,83.31,65,0
15564,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 4,Jenison HS (MI),MI,13.87,4,13.88,3,13.7,4,28.8,4,70.25,4,0,70.25,77.75,4,8,1,2,4,0,0,0,0,86.9,34,0
15566,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 4,Lafayette HS (MO),MO,12.97,8,13.22,6,12.8,8,27.9,6,66.89,6,0,66.89,74.39,6,18,1,2,2,0,0,0,0,86.97,31,0
15569,1,2018,Indianapolis Regional,2/17/2018,Prelims,SA,2,Round 4,Franklin HS WG (OH),OH,13.28,7,12.55,9,12.5,9,25,7,63.33,9,0,63.33,70.83,9,26,1,1,2,1,1,76.12,103,75.83,110,0
15570,1,2018,Indianapolis Regional,2/17/2018,Prelims,IA,1,-,Purdue University Winter Guard (IN),IN,13.56,2,14.33,1,13.1,3,27.7,1,68.69,1,0,68.69,76.19,1,1,1,2,1,1,1,74.04,51,83.15,26,0
15571,1,2018,Indianapolis Regional,2/17/2018,Prelims,IA,1,-,Allegiance A (IL),IL,13.55,3,12.75,3,14,1,27.7,1,68,2,0,68,75.50,2,2,1,1,1,0,0,0,0,76.79,43,0
15572,1,2018,Indianapolis Regional,2/17/2018,Prelims,IA,1,-,Odin Winter Guard (MI),MI,14.02,1,14.28,2,13.3,2,26.4,3,68,2,0,68,75.50,2,2,1,2,1,1,1,72.67,52,83.13,30,0
15574,1,2018,Indianapolis Regional,2/17/2018,Prelims,SO,4,-,Ben Davis HS (IN),IN,15.2,2,15.1,3,15.5,1,30.9,1,76.7,1,0,76.7,84.20,1,1,1,3,4,1,2,81.1,24,91.4,7,1
15575,1,2018,Indianapolis Regional,2/17/2018,Prelims,SO,4,-,Milford HS (OH),OH,13.9,6,15.3,2,15.1,3,29,3,73.3,2,0,73.3,80.80,2,2,1,3,4,1,3,89.8,8,89.8,12,1
15576,1,2018,Indianapolis Regional,2/17/2018,Prelims,SO,4,-,Fishers HS (IN),IN,15.5,1,15.4,1,14.8,4,27.4,7,73.1,3,0,73.1,80.60,3,3,1,3,4,1,3,92.35,6,89.4,15,1
15577,1,2018,Indianapolis Regional,2/17/2018,Prelims,SO,4,-,Hamilton Southeastern HS (IN),IN,13.4,8,14.4,6,14.2,6,30.3,2,72.3,4,0,72.3,79.80,4,4,1,3,4,0,0,0,0,86.3,20,1
15578,1,2018,Indianapolis Regional,2/17/2018,Prelims,SO,4,-,LaPorte HS (IN),IN,14.9,3,14.5,5,15.2,2,27.5,6,72.1,5,0,72.1,79.60,5,5,1,2,4,1,2,86.6,16,85.5,28,0
15579,1,2018,Indianapolis Regional,2/17/2018,Prelims,SO,4,-,Naperville Central HS (IL),IL,14,5,14.1,7,14.4,5,27.8,5,70.3,7,0,70.3,77.80,6,6,1,2,2,0,0,0,0,83.3,34,0
15580,1,2018,Indianapolis Regional,2/17/2018,Prelims,SO,4,-,Centerville HS (OH),OH,14.8,4,13.8,8,13.5,7,28.3,4,70.4,6,0.4,70,77.50,7,7,1,1,4,1,1,79.6,36,81.2,45,0
15583,1,2018,Indianapolis Regional,2/17/2018,Prelims,SO,4,-,Reeths-Puffer HS (MI),MI,12.9,9,12.9,10,12.1,10,24.5,10,62.4,10,0,62.4,69.90,10,10,1,1,4,1,1,83.1,29,80.3,46,0
15584,1,2018,Indianapolis Regional,2/17/2018,Prelims,SO,4,-,Castle HS (IN),IN,11.4,11,12.6,11,12.3,9,23.9,11,60.2,11,0,60.2,67.70,11,11,1,1,4,0,0,0,0,78.1,53,0
15585,1,2018,Indianapolis Regional,2/17/2018,Prelims,IO,3,-,Legacy Performing Arts (IN),IN,15.7,1,15.1,1,15.4,1,30.2,1,76.4,1,0,76.4,83.90,1,1,1,3,3,1,3,92.55,5,86.9,15,1
15586,1,2018,Indianapolis Regional,2/17/2018,Prelims,IO,3,-,Allegiance (IL),IL,14,2,14.6,2,14,2,26.7,3,69.3,2,0,69.3,76.80,2,2,1,2,1,1,3,95.205,3,85.4,17,0
15587,1,2018,Indianapolis Regional,2/17/2018,Prelims,IO,3,-,Phoenix Independent (OH),OH,13.3,3,14,3,12.6,3,27.1,2,67,3,0,67,74.50,3,3,1,1,3,1,1,78.5,27,79.3,37,0
15588,1,2018,Indianapolis Regional,2/17/2018,Prelims,SW,6,-,Avon HS (IN),IN,17.1,1,16.6,1,16.8,1,33.5,1,84,1,0.1,83.9,91.40,1,1,1,3,6,1,3,97,2,97.6,1,1
15589,1,2018,Indianapolis Regional,2/17/2018,Prelims,SW,6,-,Carmel HS (IN),IN,16.7,2,16.5,2,16.4,2,33.5,1,83.1,2,0,83.1,90.60,2,2,1,3,6,1,3,97.55,1,95.85,3,1
15590,1,2018,Indianapolis Regional,2/17/2018,Prelims,SW,6,-,Center Grove HS (IN),IN,16.2,3,15,3,15.9,3,31.9,3,79,3,0,79,86.50,3,3,1,3,6,1,3,93.2,4,91.65,6,1
